,time,id,mood,activity,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,call,screen,sms,circumplex.arousal,circumplex.valence
231,2014-05-07,AS14.06,0.625,0.19299945503389143,0.18807322645397442,0.10632187609969539,1.1102230246251566e-17,0.0,0.017638136586760278,0.047704934884468836,0.07224713642481564,0.00950734348787282,0.007533692449198305,0.019354838709677396,0.2842385517078152,0.035294117647058795,0.3516466666666667,0.503166935050993
232,2014-05-08,AS14.06,0.6666666666666665,0.13830069487749866,0.1784934341529864,0.1011047479225354,1.1102230246251566e-17,0.0,0.012440199734623719,0.04352935204134432,0.0688683536214525,0.00950734348787282,0.007533692449198305,0.019354838709677396,0.2693115584470245,0.035294117647058795,0.3391466666666667,0.5675791733762747
233,2014-03-19,AS14.07,0.6333333333333333,0.0,0.3792907325630235,0.2090856242369582,5.551115123125783e-17,0.0,0.0,0.025000564267951688,0.0369110331145538,0.0553052223291005,0.10225310197865033,0.0,0.5264798641542359,0.11764705882352929,0.2500000000000001,0.8067632850241543
234,2014-03-20,AS14.07,0.375,0.0,0.42609439463366305,0.17150951922459878,2.7755575615628914e-17,0.0,0.0,0.024527498084102546,0.0397382553449272,0.02765261116455025,0.05112655098932516,0.0,0.4959924041046878,0.088235294117647,0.28125000000000006,0.541062801932367
235,2014-03-21,AS14.07,0.6666666666666665,0.0,0.37348501573272747,0.14529439129595392,1.850371707708594e-17,0.0,0.0,0.02463052994560386,0.050789549162082635,0.039225354389187166,0.03408436732621677,0.0,0.5052537071631787,0.05882352941176466,0.3819444444444445,0.5866881374127749
236,2014-03-22,AS14.07,0.5,0.0,0.3912391911296988,0.1640636387529461,1.3877787807814457e-17,0.0,0.0,0.043076740914644945,0.05069017938438705,0.0876056933660401,0.037027677208901585,0.0,0.5038748886785291,0.0441176470588235,0.38645833333333335,0.5289855072463767
237,2014-03-23,AS14.07,0.7916666666666665,0.0,0.41478507511784396,0.14625849049453116,1.1102230246251566e-17,0.0,0.0,0.04069750275748475,0.04656144596666996,0.07008455469283208,0.029622141767121267,0.0,0.49698598297632507,0.035294117647058795,0.4091666666666667,0.5909822866344604
238,2014-03-24,AS14.07,0.8333333333333333,0.0,0.38134085221624214,0.11661665215308212,1.1102230246251566e-17,0.0,0.0,0.046077334103048734,0.043363960988808,0.06343521164302982,0.009171521371391206,0.02580645161290322,0.44861878741683814,0.1176470588235294,0.4841666666666667,0.5652173913043477
239,2014-03-25,AS14.07,0.75,0.023307871274713836,0.3860702621151697,0.12522704443632954,1.1102230246251566e-17,0.0,0.0,0.05840204719384188,0.04657485946573738,0.07335776962988681,0.009171521371391206,0.05161290322580644,0.48013678721351916,0.10588235294117646,0.4966666666666667,0.6672034353193772
240,2014-03-26,AS14.07,0.5999999999999999,0.06631759255159057,0.3948344314558979,0.1368763010465484,1.1102230246251566e-17,0.0,0.0,0.05915273541091132,0.037255958381629886,0.07632368491492832,0.009171521371391206,0.10322580645161288,0.4702052599915351,0.1529411764705882,0.49000000000000005,0.6414385399892646
